kmeans
compression-ratio,8.0,16.0,32.0
google-add (0),0.7143880474826033,0.6759619320507573,0.521029471960704
google-add (1),0.713978714695047,0.6769340974212035,0.5188804748260336
google-add (2),0.7136717151043799,0.6775992632009824,0.518061809250921
google-add (3),0.7134158821121572,0.677087597216537,0.5204666393778141
google-add (4),0.7131600491199345,0.6763712648383136,0.5216434711420385
google-add (avg.),0.7137228817028244,0.6767908309455587,0.5200163733115023
google-add (st. dev.),0.0004293118494351687,0.0005701345999665978,0.0013406820495425256
uniform (adaptive-det)
compression-ratio,8.0,16.0,32.0
google-add (0),0.7140810478919362,0.6804645927138764,0.5194433074089234
google-add (1),0.7140810478919362,0.6804645927138764,0.5194433074089234
google-add (2),0.7140810478919362,0.6804645927138764,0.5194433074089234
google-add (3),0.7140810478919362,0.6804645927138764,0.5194433074089234
google-add (4),0.7140810478919362,0.6804645927138764,0.5194433074089234
google-add (avg.),0.7140810478919362,0.6804645927138764,0.5194433074089234
google-add (st. dev.),0.0,0.0,0.0
DCCL
compression-ratio,8.0,16.0,32.0
google-add (0),0.6905444126074498,0.6601002865329513,0.5362259516987311
google-add (1),0.6891117478510028,0.6507367990176013,0.5471244371674171
google-add (2),0.690749079001228,0.6622492836676218,0.5403192795742939
google-add (3),0.6927957429390094,0.6550859598853869,0.5396029471960704
google-add (4),0.69438190749079,0.6483319688907081,0.549222267703643
google-add (avg.),0.691516577977896,0.6553008595988539,0.5424989766680312
google-add (st. dev.),0.0018527678937792385,0.005305796161057181,0.004880295801881118
Dim. reduction
compression-ratio,1.0,1.4999999999999998,2.9999999999999996,5.999999999999999
google-add (0),0.7173557101923864,0.6977077363896849,0.6310888252148997,0.4621878837494883
google-add (1),0.7173557101923864,0.6977077363896849,0.6310888252148997,0.4621878837494883
google-add (2),0.7173557101923864,0.6977077363896849,0.6310888252148997,0.4621878837494883
google-add (3),0.7173557101923864,0.6977077363896849,0.6310888252148997,0.4621878837494883
google-add (4),0.7173557101923864,0.6977077363896849,0.6310888252148997,0.4621878837494883
google-add (avg.),0.7173557101923864,0.6977077363896849,0.6310888252148997,0.46218788374948827
google-add (st. dev.),0.0,0.0,0.0,5.551115123125783e-17
